# Battleship Game Analysis Results
# Generated: 2025-10-23 13:30:40
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
833,97,55,55,Tie
834,91,35,52,Random Target Player
835,98,83,38,Spaced Random Player
836,99,85,46,Spaced Random Player
837,92,96,54,Spaced Random Player
838,99,62,67,Random Target Player
839,95,64,55,Spaced Random Player
840,95,94,47,Spaced Random Player
841,98,44,39,Spaced Random Player
842,97,42,63,Random Target Player
843,100,91,40,Spaced Random Player
844,82,46,48,Random Target Player
845,100,73,54,Spaced Random Player
846,98,80,64,Spaced Random Player
847,97,96,64,Spaced Random Player
848,97,83,58,Spaced Random Player
849,93,53,52,Spaced Random Player
850,97,41,57,Random Target Player
851,98,69,58,Spaced Random Player
852,99,44,67,Random Target Player
853,99,57,46,Spaced Random Player
854,100,84,64,Spaced Random Player
855,98,53,47,Spaced Random Player
856,99,53,53,Tie
857,95,47,78,Random Target Player
858,95,55,83,Random Target Player
859,88,36,64,Random Target Player
860,94,93,55,Spaced Random Player
861,86,34,60,Random Target Player
862,100,80,63,Spaced Random Player
863,94,90,74,Spaced Random Player
864,92,66,41,Spaced Random Player
865,98,58,89,Random Target Player
866,99,53,56,Random Target Player
867,100,73,58,Spaced Random Player
868,94,76,65,Spaced Random Player
869,89,68,96,Random Target Player
870,96,91,66,Spaced Random Player
871,99,67,57,Spaced Random Player
872,97,70,73,Random Target Player
873,100,49,46,Spaced Random Player
874,83,79,55,Spaced Random Player
875,98,52,45,Spaced Random Player
876,99,77,63,Spaced Random Player
877,99,92,82,Spaced Random Player
878,97,59,69,Random Target Player
879,99,45,54,Random Target Player
880,98,49,41,Spaced Random Player
881,94,51,55,Random Target Player
882,99,97,57,Spaced Random Player
883,97,78,98,Random Target Player
884,100,56,37,Spaced Random Player
885,98,58,61,Random Target Player
886,97,62,42,Spaced Random Player
887,87,52,58,Random Target Player
888,99,66,100,Random Target Player
889,100,71,51,Spaced Random Player
890,100,97,60,Spaced Random Player
891,97,69,56,Spaced Random Player
892,96,47,92,Random Target Player
893,98,57,65,Random Target Player
894,98,39,78,Random Target Player
895,96,74,48,Spaced Random Player
896,93,57,65,Random Target Player
897,100,45,45,Tie
898,93,45,59,Random Target Player
899,99,71,62,Spaced Random Player
900,99,85,45,Spaced Random Player
901,95,63,58,Spaced Random Player
902,96,46,52,Random Target Player
903,97,54,48,Spaced Random Player
904,86,60,48,Spaced Random Player
905,98,50,50,Tie
906,98,70,55,Spaced Random Player
907,88,57,59,Random Target Player
908,99,63,60,Spaced Random Player
909,96,76,64,Spaced Random Player
910,95,54,83,Random Target Player
911,95,71,59,Spaced Random Player
912,100,73,42,Spaced Random Player
913,95,68,40,Spaced Random Player
914,96,75,52,Spaced Random Player
915,98,48,39,Spaced Random Player
916,93,63,54,Spaced Random Player
917,100,50,42,Spaced Random Player
918,100,98,62,Spaced Random Player
919,96,77,67,Spaced Random Player
920,96,67,59,Spaced Random Player
921,100,56,49,Spaced Random Player
922,98,54,62,Random Target Player
923,99,70,62,Spaced Random Player
924,76,63,62,Spaced Random Player
925,100,41,46,Random Target Player
926,91,64,60,Spaced Random Player
927,99,91,85,Spaced Random Player
928,97,70,60,Spaced Random Player
929,100,45,57,Random Target Player
930,97,92,54,Spaced Random Player
931,95,49,54,Random Target Player
932,91,95,66,Spaced Random Player
933,96,80,60,Spaced Random Player
934,94,57,58,Random Target Player
935,95,99,64,Spaced Random Player
936,99,95,60,Spaced Random Player
937,100,49,48,Spaced Random Player
938,100,38,88,Random Target Player
939,100,66,75,Random Target Player
940,95,85,96,Random Target Player
941,99,81,58,Spaced Random Player
942,97,34,55,Random Target Player
943,97,81,66,Spaced Random Player
944,99,54,57,Random Target Player
945,85,58,42,Spaced Random Player
946,86,61,51,Spaced Random Player
947,100,49,49,Tie
948,93,79,51,Spaced Random Player
949,96,71,48,Spaced Random Player
950,93,94,67,Spaced Random Player
951,91,81,58,Spaced Random Player
952,94,55,42,Spaced Random Player
953,86,45,36,Spaced Random Player
954,99,50,56,Random Target Player
955,98,61,46,Spaced Random Player
956,82,80,42,Spaced Random Player
957,93,61,63,Random Target Player
958,94,53,49,Spaced Random Player
959,98,86,100,Random Target Player
960,100,42,58,Random Target Player
961,98,77,60,Spaced Random Player
962,99,74,56,Spaced Random Player
963,95,68,53,Spaced Random Player
964,99,66,47,Spaced Random Player
965,95,50,87,Random Target Player
966,100,52,65,Random Target Player
967,95,57,58,Random Target Player
968,94,63,59,Spaced Random Player
969,100,62,46,Spaced Random Player
970,96,76,54,Spaced Random Player
971,90,76,82,Random Target Player
972,100,82,47,Spaced Random Player
973,96,47,88,Random Target Player
974,96,58,43,Spaced Random Player
975,78,89,59,Spaced Random Player
976,95,71,46,Spaced Random Player
977,96,54,59,Random Target Player
978,92,39,60,Random Target Player
979,97,48,47,Spaced Random Player
980,84,60,47,Spaced Random Player
981,96,65,66,Random Target Player
982,85,66,50,Spaced Random Player
983,97,55,56,Random Target Player
984,88,60,96,Random Target Player
985,99,55,53,Spaced Random Player
986,97,54,55,Random Target Player
987,93,86,92,Random Target Player
988,95,85,55,Spaced Random Player
989,99,67,54,Spaced Random Player
990,97,74,52,Spaced Random Player
991,96,53,95,Random Target Player
992,85,58,45,Spaced Random Player
993,93,43,92,Random Target Player
994,99,75,59,Spaced Random Player
995,96,84,44,Spaced Random Player
996,100,86,38,Spaced Random Player
997,98,80,53,Spaced Random Player
998,99,63,61,Spaced Random Player
999,95,87,62,Spaced Random Player
1000,93,60,62,Random Target Player
1001,99,64,53,Spaced Random Player
1002,100,69,47,Spaced Random Player
1003,100,97,34,Spaced Random Player
1004,97,65,62,Spaced Random Player
1005,98,56,95,Random Target Player
1006,97,90,48,Spaced Random Player
1007,99,80,61,Spaced Random Player
1008,100,93,64,Spaced Random Player
1009,99,78,65,Spaced Random Player
1010,99,54,58,Random Target Player
1011,98,69,59,Spaced Random Player
1012,100,35,98,Random Target Player
1013,96,83,53,Spaced Random Player
1014,99,55,46,Spaced Random Player
1015,100,62,57,Spaced Random Player
1016,97,71,37,Spaced Random Player
1017,100,45,54,Random Target Player
1018,97,49,60,Random Target Player
1019,94,58,100,Random Target Player
1020,91,89,61,Spaced Random Player
1021,84,85,51,Spaced Random Player
1022,100,46,42,Spaced Random Player
1023,100,98,60,Spaced Random Player
1024,95,65,63,Spaced Random Player
1025,75,50,58,Random Target Player
1026,95,57,87,Random Target Player
1027,90,65,47,Spaced Random Player
1028,89,71,51,Spaced Random Player
1029,86,80,62,Spaced Random Player
1030,93,89,47,Spaced Random Player
1031,99,69,63,Spaced Random Player
1032,96,88,51,Spaced Random Player
1033,98,56,28,Spaced Random Player
1034,99,81,63,Spaced Random Player
1035,90,73,46,Spaced Random Player
1036,98,51,67,Random Target Player
1037,100,55,37,Spaced Random Player
1038,95,53,64,Random Target Player
1039,99,61,68,Random Target Player
1040,100,97,63,Spaced Random Player
1041,98,77,56,Spaced Random Player
1042,99,64,97,Random Target Player
1043,96,35,39,Random Target Player
1044,92,77,49,Spaced Random Player
1045,99,67,60,Spaced Random Player
1046,97,47,57,Random Target Player
1047,96,75,55,Spaced Random Player
1048,92,63,55,Spaced Random Player
1049,96,68,47,Spaced Random Player
1050,91,76,62,Spaced Random Player
1051,96,21,57,Random Target Player
1052,100,88,43,Spaced Random Player
1053,93,79,54,Spaced Random Player
1054,91,93,98,Random Player
1055,91,58,55,Spaced Random Player
1056,100,97,47,Spaced Random Player
1057,98,47,49,Random Target Player
1058,97,71,30,Spaced Random Player
1059,93,74,59,Spaced Random Player
1060,91,52,51,Spaced Random Player
1061,99,80,41,Spaced Random Player
1062,95,93,64,Spaced Random Player
1063,94,63,59,Spaced Random Player
1064,98,80,56,Spaced Random Player
1065,93,72,62,Spaced Random Player
1066,96,68,43,Spaced Random Player
1067,98,80,61,Spaced Random Player
1068,83,50,44,Spaced Random Player
1069,99,66,40,Spaced Random Player
1070,95,44,61,Random Target Player
1071,93,88,62,Spaced Random Player
1072,99,69,62,Spaced Random Player
1073,83,55,57,Random Target Player
1074,97,54,50,Spaced Random Player
1075,89,76,59,Spaced Random Player
1076,95,64,38,Spaced Random Player
1077,97,46,33,Spaced Random Player
1078,98,93,63,Spaced Random Player
1079,99,44,77,Random Target Player
1080,99,62,58,Spaced Random Player
1081,75,87,61,Spaced Random Player
1082,93,61,49,Spaced Random Player
1083,95,49,47,Spaced Random Player
1084,100,90,48,Spaced Random Player
1085,97,54,54,Tie
1086,98,77,32,Spaced Random Player
1087,99,68,48,Spaced Random Player
1088,92,80,63,Spaced Random Player
1089,100,55,62,Random Target Player
1090,96,91,66,Spaced Random Player
1091,96,57,68,Random Target Player
1092,84,76,58,Spaced Random Player
1093,74,57,58,Random Target Player
1094,94,62,55,Spaced Random Player
1095,95,72,52,Spaced Random Player
1096,99,74,59,Spaced Random Player
1097,97,71,56,Spaced Random Player
1098,79,69,57,Spaced Random Player
1099,99,76,65,Spaced Random Player
1100,98,97,49,Spaced Random Player
1101,96,45,62,Random Target Player
1102,97,87,62,Spaced Random Player
1103,99,46,71,Random Target Player
1104,91,83,41,Spaced Random Player
1105,98,51,39,Spaced Random Player
1106,99,72,43,Spaced Random Player
1107,98,40,64,Random Target Player
1108,98,61,65,Random Target Player
1109,97,44,48,Random Target Player
1110,100,78,55,Spaced Random Player
1111,98,73,45,Spaced Random Player
1112,99,75,81,Random Target Player
1113,99,44,51,Random Target Player
1114,95,51,96,Random Target Player
1115,100,62,63,Random Target Player
1116,95,49,64,Random Target Player
1117,100,28,58,Random Target Player
1118,100,68,50,Spaced Random Player
1119,96,67,68,Random Target Player
1120,100,64,58,Spaced Random Player
1121,98,84,64,Spaced Random Player
1122,99,41,41,Tie
1123,99,84,41,Spaced Random Player
1124,98,51,51,Tie
1125,96,69,60,Spaced Random Player
1126,87,71,65,Spaced Random Player
1127,95,50,57,Random Target Player
1128,95,80,38,Spaced Random Player
1129,97,73,58,Spaced Random Player
1130,90,63,100,Random Target Player
1131,100,58,68,Random Target Player
1132,97,50,55,Random Target Player
1133,94,79,44,Spaced Random Player
1134,94,61,51,Spaced Random Player
1135,94,69,40,Spaced Random Player
1136,96,75,82,Random Target Player
1137,97,70,82,Random Target Player
1138,93,82,52,Spaced Random Player
1139,99,64,28,Spaced Random Player
1140,100,48,94,Random Target Player
1141,99,61,51,Spaced Random Player
1142,100,60,57,Spaced Random Player
1143,98,66,61,Spaced Random Player
1144,89,87,57,Spaced Random Player
1145,90,47,50,Random Target Player
1146,96,78,52,Spaced Random Player
1147,99,74,49,Spaced Random Player
1148,100,94,44,Spaced Random Player
1149,97,54,57,Random Target Player
1150,99,97,60,Spaced Random Player
1151,98,48,51,Random Target Player
1152,100,84,48,Spaced Random Player
1153,99,45,62,Random Target Player
1154,94,53,54,Random Target Player
1155,91,63,60,Spaced Random Player
1156,95,63,49,Spaced Random Player
1157,99,53,51,Spaced Random Player
1158,92,65,58,Spaced Random Player
1159,100,48,76,Random Target Player
1160,100,55,57,Random Target Player
1161,99,76,63,Spaced Random Player
1162,100,66,70,Random Target Player
1163,100,69,59,Spaced Random Player
1164,81,75,63,Spaced Random Player
1165,97,81,64,Spaced Random Player
1166,100,71,60,Spaced Random Player
1167,98,59,63,Random Target Player
1168,100,80,62,Spaced Random Player
1169,99,50,46,Spaced Random Player
1170,100,53,50,Spaced Random Player
1171,100,85,57,Spaced Random Player
1172,95,48,65,Random Target Player
1173,96,73,62,Spaced Random Player
1174,100,57,43,Spaced Random Player
1175,97,75,60,Spaced Random Player
1176,99,87,49,Spaced Random Player
1177,99,83,61,Spaced Random Player
1178,100,64,55,Spaced Random Player
1179,88,70,73,Random Target Player
1180,91,59,62,Random Target Player
1181,100,43,64,Random Target Player
1182,100,86,67,Spaced Random Player
1183,100,37,49,Random Target Player
1184,94,62,48,Spaced Random Player
1185,95,58,50,Spaced Random Player
1186,99,41,62,Random Target Player
1187,85,67,65,Spaced Random Player
1188,86,59,65,Random Target Player
1189,100,73,86,Random Target Player
1190,94,43,36,Spaced Random Player
1191,100,66,75,Random Target Player
1192,96,92,53,Spaced Random Player
1193,98,42,50,Random Target Player
1194,98,64,58,Spaced Random Player
1195,87,70,58,Spaced Random Player
1196,91,69,63,Spaced Random Player
1197,100,47,64,Random Target Player
1198,99,62,64,Random Target Player
1199,99,47,67,Random Target Player
1200,95,69,39,Spaced Random Player
1201,99,54,38,Spaced Random Player
1202,93,84,57,Spaced Random Player
1203,97,85,45,Spaced Random Player
1204,97,64,57,Spaced Random Player
1205,100,89,60,Spaced Random Player
1206,100,81,67,Spaced Random Player
1207,94,69,40,Spaced Random Player
1208,92,73,52,Spaced Random Player
1209,98,75,54,Spaced Random Player
1210,98,76,57,Spaced Random Player
1211,97,92,54,Spaced Random Player
1212,98,74,51,Spaced Random Player
1213,96,62,50,Spaced Random Player
1214,87,57,62,Random Target Player
1215,85,93,65,Spaced Random Player
1216,100,68,53,Spaced Random Player
1217,93,46,40,Spaced Random Player
1218,100,58,41,Spaced Random Player
1219,98,53,57,Random Target Player
1220,98,48,58,Random Target Player
1221,99,92,89,Spaced Random Player
1222,95,83,50,Spaced Random Player
1223,96,63,44,Spaced Random Player
1224,95,51,40,Spaced Random Player
1225,100,69,43,Spaced Random Player
1226,100,82,44,Spaced Random Player
1227,99,59,90,Random Target Player
1228,96,56,41,Spaced Random Player
1229,97,95,56,Spaced Random Player
1230,98,78,59,Spaced Random Player
1231,100,99,50,Spaced Random Player
1232,98,76,64,Spaced Random Player
1233,90,42,59,Random Target Player
1234,93,88,59,Spaced Random Player
1235,99,75,47,Spaced Random Player
1236,100,80,52,Spaced Random Player
1237,100,58,43,Spaced Random Player
1238,96,35,52,Random Target Player
1239,97,63,35,Spaced Random Player
1240,99,76,40,Spaced Random Player
1241,84,68,76,Random Target Player
1242,100,90,56,Spaced Random Player
1243,80,71,100,Random Target Player
1244,100,72,78,Random Target Player
1245,97,75,63,Spaced Random Player
1246,94,70,51,Spaced Random Player
1247,90,73,90,Random Target Player
1248,95,72,55,Spaced Random Player
1249,86,62,47,Spaced Random Player
1250,98,74,57,Spaced Random Player
1251,99,92,46,Spaced Random Player
1252,93,90,46,Spaced Random Player
1253,82,79,61,Spaced Random Player
1254,87,65,58,Spaced Random Player
1255,94,54,51,Spaced Random Player
1256,90,58,55,Spaced Random Player
1257,95,53,59,Random Target Player
1258,99,64,53,Spaced Random Player
1259,99,58,61,Random Target Player
1260,90,65,53,Spaced Random Player
1261,99,58,51,Spaced Random Player
1262,96,49,64,Random Target Player
1263,98,64,61,Spaced Random Player
1264,97,94,74,Spaced Random Player
1265,100,46,91,Random Target Player
1266,90,55,59,Random Target Player
1267,93,72,98,Random Target Player
1268,97,44,57,Random Target Player
1269,90,57,41,Spaced Random Player
1270,89,71,73,Random Target Player
1271,99,56,64,Random Target Player
1272,95,73,47,Spaced Random Player
1273,90,55,35,Spaced Random Player
1274,93,49,54,Random Target Player
1275,96,57,52,Spaced Random Player
1276,100,64,51,Spaced Random Player
1277,97,75,94,Random Target Player
1278,94,34,56,Random Target Player
1279,100,74,62,Spaced Random Player
1280,100,58,49,Spaced Random Player
1281,97,79,59,Spaced Random Player
1282,98,98,56,Spaced Random Player
1283,100,74,54,Spaced Random Player
1284,91,68,42,Spaced Random Player
1285,95,62,82,Random Target Player
1286,94,65,50,Spaced Random Player
1287,100,81,53,Spaced Random Player
1288,99,73,56,Spaced Random Player
1289,100,46,43,Spaced Random Player
1290,100,50,70,Random Target Player
1291,98,62,90,Random Target Player
1292,95,54,61,Random Target Player
1293,100,66,87,Random Target Player
1294,87,33,40,Random Target Player
1295,99,81,86,Random Target Player
1296,97,49,51,Random Target Player
1297,95,67,60,Spaced Random Player
1298,91,54,60,Random Target Player
1299,100,78,64,Spaced Random Player
1300,100,56,55,Spaced Random Player
1301,89,61,57,Spaced Random Player
1302,93,92,65,Spaced Random Player
1303,85,52,43,Spaced Random Player
1304,99,92,49,Spaced Random Player
1305,96,82,47,Spaced Random Player
1306,100,63,58,Spaced Random Player
1307,98,50,64,Random Target Player
