# Battleship Game Analysis Results
# Generated: 2025-10-23 13:34:32
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
18881,97,95,52,Spaced Random Player
18882,99,92,60,Spaced Random Player
18883,99,62,51,Spaced Random Player
18884,92,78,65,Spaced Random Player
18885,100,98,83,Spaced Random Player
18886,100,57,51,Spaced Random Player
18887,97,55,42,Spaced Random Player
18888,98,56,59,Random Target Player
18889,91,41,61,Random Target Player
18890,98,67,53,Spaced Random Player
18891,98,33,34,Random Target Player
18892,97,62,70,Random Target Player
18893,98,63,80,Random Target Player
18894,94,58,48,Spaced Random Player
18895,100,65,64,Spaced Random Player
18896,96,89,65,Spaced Random Player
18897,98,93,52,Spaced Random Player
18898,91,58,32,Spaced Random Player
18899,96,76,63,Spaced Random Player
18900,95,71,60,Spaced Random Player
18901,77,62,65,Random Target Player
18902,95,73,63,Spaced Random Player
18903,98,71,55,Spaced Random Player
18904,100,43,49,Random Target Player
18905,100,49,61,Random Target Player
18906,89,36,43,Random Target Player
18907,99,71,54,Spaced Random Player
18908,91,65,66,Random Target Player
18909,96,81,51,Spaced Random Player
18910,99,77,53,Spaced Random Player
18911,97,78,61,Spaced Random Player
18912,99,63,48,Spaced Random Player
18913,99,82,55,Spaced Random Player
18914,98,51,97,Random Target Player
18915,99,99,59,Spaced Random Player
18916,99,67,53,Spaced Random Player
18917,100,38,65,Random Target Player
18918,95,52,54,Random Target Player
18919,96,64,53,Spaced Random Player
18920,100,35,41,Random Target Player
18921,96,68,83,Random Target Player
18922,98,79,59,Spaced Random Player
18923,95,60,48,Spaced Random Player
18924,94,80,44,Spaced Random Player
18925,100,88,59,Spaced Random Player
18926,78,52,50,Spaced Random Player
18927,95,94,49,Spaced Random Player
18928,88,81,55,Spaced Random Player
18929,92,70,63,Spaced Random Player
18930,100,65,60,Spaced Random Player
18931,100,72,56,Spaced Random Player
18932,94,91,43,Spaced Random Player
18933,96,53,62,Random Target Player
18934,100,62,38,Spaced Random Player
18935,85,51,53,Random Target Player
18936,96,43,43,Tie
18937,97,74,24,Spaced Random Player
18938,100,49,63,Random Target Player
18939,92,35,54,Random Target Player
18940,100,55,65,Random Target Player
18941,100,64,41,Spaced Random Player
18942,86,68,49,Spaced Random Player
18943,97,52,47,Spaced Random Player
18944,100,92,64,Spaced Random Player
18945,96,43,39,Spaced Random Player
18946,90,100,90,Tie
18947,92,80,62,Spaced Random Player
18948,97,92,50,Spaced Random Player
18949,90,39,55,Random Target Player
18950,72,95,60,Spaced Random Player
18951,73,54,57,Random Target Player
18952,94,93,38,Spaced Random Player
18953,92,54,54,Tie
18954,100,61,44,Spaced Random Player
18955,98,53,43,Spaced Random Player
18956,97,78,46,Spaced Random Player
18957,96,46,50,Random Target Player
18958,97,75,50,Spaced Random Player
18959,100,90,41,Spaced Random Player
18960,98,91,64,Spaced Random Player
18961,99,66,39,Spaced Random Player
18962,97,83,61,Spaced Random Player
18963,93,87,42,Spaced Random Player
18964,79,47,64,Random Target Player
18965,94,69,58,Spaced Random Player
18966,99,99,49,Spaced Random Player
18967,98,93,77,Spaced Random Player
18968,99,48,43,Spaced Random Player
18969,98,86,45,Spaced Random Player
18970,95,60,57,Spaced Random Player
18971,99,39,45,Random Target Player
18972,95,76,78,Random Target Player
18973,95,55,53,Spaced Random Player
18974,96,79,51,Spaced Random Player
18975,95,55,66,Random Target Player
18976,100,66,52,Spaced Random Player
18977,94,54,64,Random Target Player
18978,98,81,54,Spaced Random Player
18979,100,87,46,Spaced Random Player
18980,95,79,93,Random Target Player
18981,92,81,47,Spaced Random Player
18982,92,94,59,Spaced Random Player
18983,86,91,60,Spaced Random Player
18984,92,91,61,Spaced Random Player
18985,98,55,52,Spaced Random Player
18986,97,47,56,Random Target Player
18987,86,66,78,Random Target Player
18988,95,46,46,Tie
18989,100,49,66,Random Target Player
18990,62,36,93,Random Target Player
18991,94,79,95,Random Target Player
18992,95,76,51,Spaced Random Player
18993,97,66,70,Random Target Player
18994,96,63,53,Spaced Random Player
18995,96,83,50,Spaced Random Player
18996,99,68,59,Spaced Random Player
18997,99,66,54,Spaced Random Player
18998,100,81,59,Spaced Random Player
18999,100,62,56,Spaced Random Player
19000,100,63,44,Spaced Random Player
19001,94,75,66,Spaced Random Player
19002,100,59,88,Random Target Player
19003,92,57,56,Spaced Random Player
19004,95,73,95,Random Target Player
19005,97,59,50,Spaced Random Player
19006,96,74,78,Random Target Player
19007,100,67,61,Spaced Random Player
19008,96,41,57,Random Target Player
19009,100,62,58,Spaced Random Player
19010,99,78,62,Spaced Random Player
19011,97,79,59,Spaced Random Player
19012,100,82,43,Spaced Random Player
19013,92,79,50,Spaced Random Player
19014,97,49,82,Random Target Player
19015,98,66,58,Spaced Random Player
19016,84,45,52,Random Target Player
19017,92,42,45,Random Target Player
19018,95,68,55,Spaced Random Player
19019,97,83,42,Spaced Random Player
19020,100,56,37,Spaced Random Player
19021,98,93,65,Spaced Random Player
19022,95,74,46,Spaced Random Player
19023,97,67,50,Spaced Random Player
19024,92,56,43,Spaced Random Player
19025,91,98,57,Spaced Random Player
19026,94,53,64,Random Target Player
19027,99,43,41,Spaced Random Player
19028,94,66,50,Spaced Random Player
19029,97,48,59,Random Target Player
19030,99,54,56,Random Target Player
19031,92,53,48,Spaced Random Player
19032,94,52,58,Random Target Player
19033,75,72,47,Spaced Random Player
19034,97,89,57,Spaced Random Player
19035,99,83,37,Spaced Random Player
19036,100,58,55,Spaced Random Player
19037,99,42,60,Random Target Player
19038,99,60,59,Spaced Random Player
19039,97,80,75,Spaced Random Player
19040,100,48,55,Random Target Player
19041,91,68,61,Spaced Random Player
19042,99,73,45,Spaced Random Player
19043,99,42,61,Random Target Player
19044,86,78,54,Spaced Random Player
19045,94,56,43,Spaced Random Player
19046,96,76,55,Spaced Random Player
19047,96,72,42,Spaced Random Player
19048,99,97,65,Spaced Random Player
19049,95,62,56,Spaced Random Player
19050,91,67,46,Spaced Random Player
19051,99,40,35,Spaced Random Player
19052,87,46,55,Random Target Player
19053,100,54,58,Random Target Player
19054,85,63,49,Spaced Random Player
19055,100,64,53,Spaced Random Player
19056,99,76,63,Spaced Random Player
19057,94,80,48,Spaced Random Player
19058,97,67,79,Random Target Player
19059,97,52,33,Spaced Random Player
19060,100,61,52,Spaced Random Player
19061,99,77,59,Spaced Random Player
19062,94,70,59,Spaced Random Player
19063,100,79,47,Spaced Random Player
19064,94,62,97,Random Target Player
19065,94,89,50,Spaced Random Player
19066,77,66,58,Spaced Random Player
19067,98,58,87,Random Target Player
19068,93,65,63,Spaced Random Player
19069,88,98,60,Spaced Random Player
19070,100,85,58,Spaced Random Player
19071,95,55,55,Tie
19072,97,85,64,Spaced Random Player
19073,99,71,50,Spaced Random Player
19074,92,77,65,Spaced Random Player
19075,100,80,53,Spaced Random Player
19076,92,53,86,Random Target Player
19077,99,60,66,Random Target Player
19078,100,75,38,Spaced Random Player
19079,100,54,54,Tie
19080,85,77,55,Spaced Random Player
19081,98,90,56,Spaced Random Player
19082,97,91,60,Spaced Random Player
19083,100,80,59,Spaced Random Player
19084,98,71,46,Spaced Random Player
19085,100,49,45,Spaced Random Player
19086,99,37,59,Random Target Player
19087,97,75,64,Spaced Random Player
19088,95,53,66,Random Target Player
19089,94,38,69,Random Target Player
19090,96,62,58,Spaced Random Player
19091,99,60,59,Spaced Random Player
19092,98,51,62,Random Target Player
19093,86,51,44,Spaced Random Player
19094,92,49,52,Random Target Player
19095,99,55,38,Spaced Random Player
19096,99,67,64,Spaced Random Player
19097,98,50,66,Random Target Player
19098,97,44,42,Spaced Random Player
19099,99,87,63,Spaced Random Player
19100,99,68,61,Spaced Random Player
19101,98,94,47,Spaced Random Player
19102,100,71,60,Spaced Random Player
19103,100,76,99,Random Target Player
19104,95,43,56,Random Target Player
19105,99,33,53,Random Target Player
19106,85,65,54,Spaced Random Player
19107,92,49,55,Random Target Player
19108,86,58,58,Tie
19109,99,59,57,Spaced Random Player
19110,99,72,46,Spaced Random Player
19111,93,50,63,Random Target Player
19112,98,57,54,Spaced Random Player
19113,98,47,47,Tie
19114,98,54,88,Random Target Player
19115,92,70,64,Spaced Random Player
19116,99,74,47,Spaced Random Player
19117,100,57,57,Tie
19118,99,64,45,Spaced Random Player
19119,95,92,91,Spaced Random Player
19120,95,63,63,Tie
19121,100,50,46,Spaced Random Player
19122,91,74,32,Spaced Random Player
19123,99,58,62,Random Target Player
19124,99,62,83,Random Target Player
19125,95,83,85,Random Target Player
19126,96,68,56,Spaced Random Player
19127,92,98,54,Spaced Random Player
19128,99,45,72,Random Target Player
19129,98,57,60,Random Target Player
19130,87,82,52,Spaced Random Player
19131,97,54,65,Random Target Player
19132,99,72,61,Spaced Random Player
19133,93,93,38,Spaced Random Player
19134,90,52,54,Random Target Player
19135,96,92,49,Spaced Random Player
19136,99,67,53,Spaced Random Player
19137,100,71,95,Random Target Player
19138,100,62,33,Spaced Random Player
19139,99,30,63,Random Target Player
19140,95,89,45,Spaced Random Player
19141,90,60,47,Spaced Random Player
19142,98,68,41,Spaced Random Player
19143,99,66,66,Tie
19144,98,58,49,Spaced Random Player
19145,97,40,53,Random Target Player
19146,86,60,48,Spaced Random Player
19147,96,79,49,Spaced Random Player
19148,97,30,60,Random Target Player
19149,99,59,63,Random Target Player
19150,95,61,80,Random Target Player
19151,95,78,42,Spaced Random Player
19152,96,61,51,Spaced Random Player
19153,97,75,48,Spaced Random Player
19154,91,50,61,Random Target Player
19155,93,48,64,Random Target Player
19156,100,60,47,Spaced Random Player
19157,98,65,64,Spaced Random Player
19158,89,77,52,Spaced Random Player
19159,97,44,45,Random Target Player
19160,95,69,49,Spaced Random Player
19161,93,58,60,Random Target Player
19162,82,68,64,Spaced Random Player
19163,94,67,56,Spaced Random Player
19164,100,57,63,Random Target Player
19165,97,87,64,Spaced Random Player
19166,99,81,86,Random Target Player
19167,80,47,61,Random Target Player
19168,100,54,54,Tie
19169,99,76,56,Spaced Random Player
19170,90,50,98,Random Target Player
19171,95,55,58,Random Target Player
19172,97,82,53,Spaced Random Player
19173,97,68,50,Spaced Random Player
19174,96,42,54,Random Target Player
19175,95,43,41,Spaced Random Player
19176,99,72,62,Spaced Random Player
19177,99,86,99,Random Target Player
19178,94,84,62,Spaced Random Player
19179,94,61,54,Spaced Random Player
19180,100,56,53,Spaced Random Player
19181,100,89,46,Spaced Random Player
19182,97,99,66,Spaced Random Player
19183,88,67,49,Spaced Random Player
19184,95,76,93,Random Target Player
19185,96,55,60,Random Target Player
19186,88,54,28,Spaced Random Player
19187,100,40,55,Random Target Player
19188,95,76,59,Spaced Random Player
19189,98,56,50,Spaced Random Player
19190,85,85,38,Spaced Random Player
19191,92,35,57,Random Target Player
19192,93,67,60,Spaced Random Player
19193,97,87,48,Spaced Random Player
19194,89,59,37,Spaced Random Player
19195,93,40,50,Random Target Player
19196,99,43,56,Random Target Player
19197,87,89,45,Spaced Random Player
19198,97,46,91,Random Target Player
19199,99,89,48,Spaced Random Player
19200,91,75,49,Spaced Random Player
19201,99,53,58,Random Target Player
19202,94,47,61,Random Target Player
19203,97,93,48,Spaced Random Player
19204,93,52,59,Random Target Player
19205,97,67,46,Spaced Random Player
19206,98,46,65,Random Target Player
19207,92,78,51,Spaced Random Player
19208,96,72,44,Spaced Random Player
19209,97,92,52,Spaced Random Player
19210,95,70,60,Spaced Random Player
19211,96,86,60,Spaced Random Player
19212,99,73,96,Random Target Player
19213,79,37,85,Random Target Player
19214,95,75,59,Spaced Random Player
19215,98,80,47,Spaced Random Player
19216,94,39,60,Random Target Player
19217,97,84,93,Random Target Player
19218,96,79,55,Spaced Random Player
19219,98,48,50,Random Target Player
19220,100,73,55,Spaced Random Player
19221,95,81,56,Spaced Random Player
19222,97,100,57,Spaced Random Player
19223,94,65,62,Spaced Random Player
19224,94,39,64,Random Target Player
19225,91,77,57,Spaced Random Player
19226,99,63,48,Spaced Random Player
19227,99,50,53,Random Target Player
19228,94,30,51,Random Target Player
19229,82,94,99,Random Player
19230,98,57,49,Spaced Random Player
19231,93,100,48,Spaced Random Player
19232,100,42,42,Tie
19233,78,56,56,Tie
19234,100,58,54,Spaced Random Player
19235,98,88,66,Spaced Random Player
19236,100,67,55,Spaced Random Player
19237,98,73,87,Random Target Player
19238,93,85,60,Spaced Random Player
19239,96,51,57,Random Target Player
19240,100,77,62,Spaced Random Player
19241,98,70,48,Spaced Random Player
19242,95,91,41,Spaced Random Player
19243,88,60,58,Spaced Random Player
19244,99,89,87,Spaced Random Player
19245,99,49,55,Random Target Player
19246,94,86,52,Spaced Random Player
19247,96,50,60,Random Target Player
19248,100,42,60,Random Target Player
19249,97,75,56,Spaced Random Player
19250,100,85,57,Spaced Random Player
19251,98,73,44,Spaced Random Player
19252,94,53,56,Random Target Player
19253,99,89,50,Spaced Random Player
19254,93,79,57,Spaced Random Player
19255,97,59,62,Random Target Player
19256,100,47,52,Random Target Player
19257,86,92,94,Random Player
19258,97,52,63,Random Target Player
19259,97,85,55,Spaced Random Player
19260,100,62,61,Spaced Random Player
19261,95,83,55,Spaced Random Player
19262,99,63,51,Spaced Random Player
19263,99,60,51,Spaced Random Player
19264,99,61,54,Spaced Random Player
19265,100,42,58,Random Target Player
19266,94,92,61,Spaced Random Player
19267,92,64,52,Spaced Random Player
19268,99,54,68,Random Target Player
19269,91,53,43,Spaced Random Player
19270,99,73,58,Spaced Random Player
19271,100,72,40,Spaced Random Player
19272,97,95,63,Spaced Random Player
19273,86,45,41,Spaced Random Player
19274,99,69,55,Spaced Random Player
19275,91,82,45,Spaced Random Player
19276,100,66,62,Spaced Random Player
19277,91,86,90,Random Target Player
19278,100,56,50,Spaced Random Player
19279,97,52,63,Random Target Player
19280,93,46,44,Spaced Random Player
19281,100,85,59,Spaced Random Player
19282,94,87,64,Spaced Random Player
19283,99,58,53,Spaced Random Player
19284,94,46,66,Random Target Player
19285,98,91,55,Spaced Random Player
19286,96,74,57,Spaced Random Player
19287,87,78,50,Spaced Random Player
19288,98,67,57,Spaced Random Player
19289,99,84,95,Random Target Player
19290,91,63,47,Spaced Random Player
19291,98,47,40,Spaced Random Player
19292,99,54,53,Spaced Random Player
19293,98,40,90,Random Target Player
19294,100,95,66,Spaced Random Player
19295,100,92,38,Spaced Random Player
19296,98,56,59,Random Target Player
19297,97,60,53,Spaced Random Player
19298,96,63,58,Spaced Random Player
19299,100,88,61,Spaced Random Player
19300,98,42,27,Spaced Random Player
19301,98,62,46,Spaced Random Player
19302,96,51,62,Random Target Player
19303,100,80,42,Spaced Random Player
19304,99,57,53,Spaced Random Player
19305,99,57,48,Spaced Random Player
19306,100,47,57,Random Target Player
19307,100,70,30,Spaced Random Player
19308,99,53,63,Random Target Player
19309,100,99,51,Spaced Random Player
19310,87,48,46,Spaced Random Player
19311,95,97,96,Random Player
19312,97,84,55,Spaced Random Player
19313,92,86,50,Spaced Random Player
19314,97,52,55,Random Target Player
19315,97,55,58,Random Target Player
19316,97,69,60,Spaced Random Player
19317,95,52,33,Spaced Random Player
19318,95,72,61,Spaced Random Player
19319,96,100,52,Spaced Random Player
19320,95,68,55,Spaced Random Player
19321,96,84,46,Spaced Random Player
19322,95,84,63,Spaced Random Player
19323,97,69,60,Spaced Random Player
19324,98,52,60,Random Target Player
19325,96,71,45,Spaced Random Player
19326,99,98,60,Spaced Random Player
19327,93,97,53,Spaced Random Player
19328,97,64,50,Spaced Random Player
19329,96,85,60,Spaced Random Player
19330,98,77,44,Spaced Random Player
19331,90,52,98,Random Target Player
19332,99,55,62,Random Target Player
19333,100,70,43,Spaced Random Player
19334,89,52,38,Spaced Random Player
